,Unnamed: 0,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,duration_ms,time_signature,genre,song_name,title,text_feature
889,889,0.727,0.825,2,-3.245,1,0.103,0.0145,0.0,0.118,0.389,167.97400000000005,audio_features,151429,4,Dark Trap,Mosh Pit Killa,, Mosh Pit Killa
18017,18017,0.7709999999999999,0.957,10,-5.545,0,0.0548,3.72e-05,0.948,0.0807,0.4320000000000001,128.00799999999998,audio_features,391848,4,techhouse,,Tech House Pizza,Tech House Pizza 
15848,15848,0.804,0.66,8,-4.574,0,0.0614,0.178,0.0,0.25,0.723,165.94400000000005,audio_features,174628,4,Hiphop,2 for 1,, 2 for 1
24342,24342,0.521,0.95,11,-6.716,0,0.0579,6.43e-05,0.907,0.125,0.41,144.976,audio_features,372500,4,psytrance,,PSYTRANCE BANGERS best new 2020,PSYTRANCE BANGERS best new 2020 
11009,11009,0.59,0.618,1,-5.756,1,0.334,0.0127,0.0,0.244,0.153,96.459,audio_features,252729,3,Rap,The Bigger Picture,, The Bigger Picture
220,220,0.772,0.7859999999999999,1,-5.3370000000000015,1,0.24,0.113,0.0,0.202,0.233,130.071,audio_features,247055,4,Dark Trap,ULT,, ULT
3786,3786,0.743,0.569,0,-9.703,0,0.131,0.0174,0.000736,0.264,0.384,145.905,audio_features,156034,4,Underground Rap,Nicotine Patches,, Nicotine Patches
11973,11973,0.555,0.611,10,-9.216,0,0.356,0.286,0.00106,0.273,0.411,94.939,audio_features,324533,4,Rap,The Art of Peer Pressure,, The Art of Peer Pressure
24854,24854,0.63,0.942,7,-5.79,1,0.0412,7.94e-06,0.82,0.131,0.4039999999999999,145.98,audio_features,427397,4,psytrance,,Psytrance: From Full on to Forrest Trance,Psytrance: From Full on to Forrest Trance 
30816,30816,0.555,0.764,7,-5.238,0,0.0545,0.11,1.19e-06,0.708,0.368,149.904,audio_features,229446,4,hardstyle,,Best Hardstyle ever made,Best Hardstyle ever made 
6241,6241,0.439,0.8079999999999999,1,-6.881,1,0.346,0.00305,0.0,0.439,0.487,165.924,audio_features,207000,4,Underground Rap,Good Life,, Good Life
12431,12431,0.591,0.6579999999999999,0,-5.881,0,0.195,0.182,0.0,0.615,0.623,163.866,audio_features,212347,4,RnB,Unusual (feat. Drake),, Unusual (feat. Drake)
18077,18077,0.746,0.8690000000000001,1,-7.437,1,0.0573,0.000831,0.7040000000000001,0.0725,0.5870000000000001,126.028,audio_features,248571,4,techhouse,,Tech house,Tech house 
9782,9782,0.407,0.8290000000000001,4,-3.352,1,0.0408,0.000523,0.0,0.462,0.424,151.908,audio_features,248000,4,Emo,Take This To Heart,, Take This To Heart
3725,3725,0.595,0.757,1,-9.561,1,0.0332,0.0162,0.0403,0.144,0.118,139.934,audio_features,123696,4,Underground Rap,Mortuary,, Mortuary
19560,19560,0.795,0.888,1,-8.125,0,0.115,0.00109,0.914,0.0967,0.049,130.002,audio_features,369231,4,techno,,techno. only. (08/02),techno. only. (08/02) 
20294,20294,0.742,0.835,7,-9.547,1,0.0976,0.0562,0.877,0.1119999999999999,0.2769999999999999,135.001,audio_features,425808,4,techno,,Dark Techno Rave,Dark Techno Rave 
551,551,0.695,0.622,0,-6.6610000000000005,1,0.0497,0.6459999999999999,0.0,0.0906,0.131,132.03,audio_features,176182,4,Dark Trap,jealous traits,, jealous traits
20650,20650,0.632,0.8740000000000001,7,-10.369000000000002,1,0.0621,0.00807,0.933,0.107,0.0593,126.004,audio_features,416564,4,techno,,Dark Techno Rave,Dark Techno Rave 
17802,17802,0.6709999999999999,0.815,6,-8.932,1,0.0588,0.00268,0.845,0.088,0.348,122.985,audio_features,245854,4,techhouse,,Beatoirt Best New Tech House,Beatoirt Best New Tech House 
7968,7968,0.429,0.815,4,-5.234,1,0.327,0.13,0.0,0.316,0.513,174.63299999999995,audio_features,180785,4,Underground Rap,Keep It Moving,, Keep It Moving
12904,12904,0.774,0.3720000000000001,6,-12.444,1,0.302,0.0979,0.0389,0.109,0.258,179.93400000000003,audio_features,159010,4,RnB,OG Luv Kush pt.2,, OG Luv Kush pt.2
23484,23484,0.335,0.785,3,-4.712,1,0.07,0.445,2.61e-06,0.089,0.311,138.034,audio_features,203244,4,trance,,Uplifting | Trance,Uplifting | Trance 
28608,28608,0.722,0.911,6,-4.26,1,0.0813,0.1159999999999999,0.002,0.1119999999999999,0.278,174.024,audio_features,167472,4,dnb,,UKF Drum & Bass - All Uploads,UKF Drum & Bass - All Uploads 
14262,14262,0.7240000000000001,0.647,1,-5.642,1,0.0658,0.28,0.0,0.102,0.435,106.96,audio_features,207333,4,Pop,"thank u, next",," thank u, next"
19741,19741,0.753,0.7809999999999999,1,-10.246,1,0.0489,0.00206,0.8640000000000001,0.113,0.059,129.995,audio_features,386422,4,techno,,Techno Top 50,Techno Top 50 
16167,16167,0.809,0.7070000000000001,9,-9.205,0,0.289,0.0348,2.03e-05,0.124,0.436,195.428,audio_features,148107,4,Hiphop,Blunts,, Blunts
31890,31890,0.4579999999999999,0.94,2,-4.125,1,0.0557,0.00191,3.68e-05,0.46,0.155,149.986,audio_features,221600,4,hardstyle,,Ready2GetMaggot?,Ready2GetMaggot? 
24849,24849,0.648,0.938,5,-5.974,0,0.0491,0.000397,0.851,0.0997,0.0613,145.0,audio_features,484138,4,psytrance,,Psytrance 2020,Psytrance 2020 
32122,32122,0.4679999999999999,0.934,5,-3.458,1,0.0358,0.00229,0.088,0.13,0.0708,150.011,audio_features,184387,4,hardstyle,,Euphoric Hardstyle,Euphoric Hardstyle 
23860,23860,0.63,0.921,1,-4.5710000000000015,1,0.0641,0.017,0.248,0.299,0.131,140.003,audio_features,401189,4,psytrance,,Best of PsyTrance,Best of PsyTrance 
28269,28269,0.7240000000000001,0.921,1,-2.474,1,0.296,0.00228,3.78e-06,0.1369999999999999,0.6890000000000001,149.916,audio_features,225600,4,trap,,I'm a fucking Headbanger,I'm a fucking Headbanger 
31414,31414,0.476,0.879,5,-4.79,0,0.158,0.00924,0.000166,0.4270000000000001,0.3339999999999999,150.403,audio_features,188800,4,hardstyle,,Euphoric Hardstyle & Melodic Hardstyle,Euphoric Hardstyle & Melodic Hardstyle 
12098,12098,0.696,0.8,2,-5.68,1,0.0324,0.000819,0.0,0.0954,0.0635,110.013,audio_features,235533,4,Rap,I Can Tell,, I Can Tell
31570,31570,0.556,0.956,5,-3.848,0,0.0641,0.0019,0.89,0.1169999999999999,0.0529,150.018,audio_features,196800,4,hardstyle,,Ready2GetMaggot?,Ready2GetMaggot? 
2932,2932,0.623,0.654,1,-12.436,1,0.0373,0.0397,0.964,0.0898,0.143,199.974,audio_features,230400,4,Dark Trap,Under the Stares,, Under the Stares
1905,1905,0.46,0.662,6,-8.975,1,0.0536,0.0058,0.00196,0.192,0.0804,115.008,audio_features,187848,4,Dark Trap,On the Way to Heaven,, On the Way to Heaven
23172,23172,0.3979999999999999,0.979,6,-6.485,0,0.0524,5.53e-05,0.95,0.337,0.208,137.984,audio_features,223913,4,trance,,Uplifting | Trance,Uplifting | Trance 
18644,18644,0.648,0.679,3,-10.569,0,0.0746,0.0479,2.18e-06,0.1369999999999999,0.276,121.925,audio_features,246947,4,techhouse,,Tech house,Tech house 
30767,30767,0.487,0.913,0,-3.672,1,0.0406,0.0532,6.46e-06,0.3329999999999999,0.225,149.968,audio_features,252000,4,hardstyle,,Euphoric Hardstyle & Melodic Hardstyle,Euphoric Hardstyle & Melodic Hardstyle 
31237,31237,0.5660000000000001,0.903,4,-2.9930000000000003,0,0.0341,0.00107,0.0001139999999999,0.179,0.156,150.015,audio_features,208000,4,hardstyle,,Best of Hardstyle 2020,Best of Hardstyle 2020 
29344,29344,0.489,0.97,5,-5.922999999999999,1,0.0418,0.000493,0.889,0.141,0.104,174.018,audio_features,313514,4,dnb,,UKF Drum & Bass - All Uploads,UKF Drum & Bass - All Uploads 
6289,6289,0.852,0.528,10,-5.249,0,0.17,0.00343,0.0793,0.109,0.392,179.44799999999995,audio_features,267640,4,Underground Rap,Brand Nu Day,, Brand Nu Day
15978,15978,0.835,0.601,8,-5.776,0,0.0531,0.031,5.6e-06,0.115,0.477,206.01,audio_features,215534,4,Hiphop,And You Know That,, And You Know That
1259,1259,0.313,0.457,11,-8.187000000000001,0,0.0322,0.877,1.3699999999999998e-05,0.134,0.378,151.184,audio_features,137661,4,Dark Trap,Dark Matter,, Dark Matter
10165,10165,0.267,0.981,5,-2.04,1,0.136,0.00548,0.0,0.0346,0.456,188.181,audio_features,209021,4,Emo,Elevated,, Elevated
15784,15784,0.59,0.428,4,-6.499,1,0.0227,0.7929999999999999,0.103,0.125,0.342,163.778,audio_features,163902,4,Hiphop,Bitter,, Bitter
21074,21074,0.809,0.7809999999999999,11,-9.499,0,0.0776,0.0019199999999999,0.914,0.0933,0.0807,124.993,audio_features,276960,4,techno,,DARK UNDERGROUND TECHNO,DARK UNDERGROUND TECHNO 
26122,26122,0.471,0.98,1,-1.505,1,0.195,4.69e-05,0.0483,0.373,0.4039999999999999,150.05100000000004,audio_features,242800,4,trap,,RIDDIM 2020 & Riddim Hits,RIDDIM 2020 & Riddim Hits 
14089,14089,0.825,0.8320000000000001,5,-5.853,0,0.0403,0.00587,0.000789,0.114,0.713,122.021,audio_features,220627,4,Pop,Telephone,, Telephone
21313,21313,0.8,0.444,4,-9.985,0,0.0543,0.00335,0.7020000000000001,0.111,0.337,125.002,audio_features,478080,4,techno,,Techno,Techno 
5845,5845,0.6459999999999999,0.778,1,-7.44,0,0.103,0.0173,0.0,0.0702,0.185,127.813,audio_features,197132,4,Underground Rap,Hands On the Wheel (feat. a$Ap Rocky),, Hands On the Wheel (feat. a$Ap Rocky)
28467,28467,0.598,0.994,7,-1.4680000000000002,1,0.132,0.00256,0.894,0.0907,0.447,169.998,audio_features,325504,4,dnb,,UKF Drum & Bass - All Uploads,UKF Drum & Bass - All Uploads 
7920,7920,0.7709999999999999,0.958,1,-0.36,1,0.322,0.00549,0.0,0.0666,0.478,151.97799999999995,audio_features,196000,4,Underground Rap,Boomerang,, Boomerang
1410,1410,0.625,0.8140000000000001,0,-5.181,1,0.0657,0.0172,0.0,0.158,0.535,144.991,audio_features,205485,4,Dark Trap,Come & Go (with Marshmello),, Come & Go (with Marshmello)
26207,26207,0.605,0.969,5,-1.88,0,0.118,0.0156,0.433,0.271,0.4029999999999999,150.119,audio_features,230400,4,trap,,I'm a fucking Headbanger,I'm a fucking Headbanger 
19642,19642,0.738,0.821,9,-8.636000000000001,1,0.0573,0.00458,0.917,0.0793,0.0313,128.018,audio_features,401250,4,techno,,Dark Techno,Dark Techno 
3205,3205,0.47,0.608,1,-6.658,1,0.0624,0.00248,0.399,0.249,0.0794,119.978,audio_features,174000,4,Dark Trap,Trapping Stupid Hard,, Trapping Stupid Hard
1398,1398,0.636,0.604,2,-10.133,1,0.0328,0.00148,0.283,0.168,0.0386,120.017,audio_features,120453,4,Dark Trap,JUDGEMENT NIGHT,, JUDGEMENT NIGHT
25074,25074,0.55,0.991,0,-5.141,1,0.0339,4.61e-05,0.805,0.157,0.142,142.985,audio_features,438042,4,psytrance,,Psytrance 2020,Psytrance 2020 
3167,3167,0.443,0.84,11,-5.732,0,0.112,0.0108,0.0155,0.184,0.389,135.064,audio_features,213333,4,Dark Trap,Semipolar,, Semipolar
16423,16423,0.7120000000000001,0.562,10,-6.007999999999999,1,0.129,0.125,0.0,0.136,0.142,140.0,audio_features,236480,4,Hiphop,I Mean It (feat. Remo),, I Mean It (feat. Remo)
9742,9742,0.484,0.92,3,-4.603,1,0.0533,0.00909,0.0,0.119,0.357,136.034,audio_features,242747,4,Emo,Bruised - 2015 Remaster,, Bruised - 2015 Remaster
729,729,0.813,0.653,7,-8.841000000000003,1,0.307,0.228,0.177,0.0753,0.632,150.05,audio_features,65411,4,Dark Trap,Https://murder. Com,, Https://murder. Com
2079,2079,0.439,0.413,9,-7.563,1,0.0371,0.0191,0.856,0.11,0.0392,130.005,audio_features,356312,4,Dark Trap,Revenant,, Revenant
24581,24581,0.662,0.933,1,-7.691,1,0.0429,6.790000000000001e-05,0.8590000000000001,0.618,0.217,143.00799999999995,audio_features,419578,4,psytrance,,PSYTRANCE BANGERS best new 2020,PSYTRANCE BANGERS best new 2020 
18739,18739,0.804,0.9,6,-7.968,0,0.0909,0.00148,0.8959999999999999,0.0254,0.545,127.026,audio_features,241890,4,techhouse,,Toolroom Tech House,Toolroom Tech House 
12558,12558,0.8079999999999999,0.892,5,-4.352,0,0.1369999999999999,0.065,0.0,0.298,0.933,151.99,audio_features,241440,4,RnB,Coffee Shop (feat. Gorilla Zoe),, Coffee Shop (feat. Gorilla Zoe)
4578,4578,0.812,0.634,10,-8.31,1,0.136,0.45,3.42e-06,0.128,0.609,196.03,audio_features,156733,4,Underground Rap,Не по пути,, Не по пути
24373,24373,0.628,0.936,7,-4.939,1,0.0507,0.00282,0.8440000000000001,0.0821,0.193,137.991,audio_features,506087,4,psytrance,,PsytranceL Full on Progressive (&Goa),PsytranceL Full on Progressive (&Goa) 
9525,9525,0.603,0.963,7,-2.733,1,0.416,0.294,0.000289,0.0925,0.178,199.788,audio_features,167921,4,Trap Metal,Quarantine,, Quarantine
23008,23008,0.546,0.815,11,-8.765,0,0.0445,0.00818,0.475,0.0553,0.253,131.97,audio_features,142199,4,trance,,State if Trance (The best ASOT Epsidoes),State if Trance (The best ASOT Epsidoes) 
17114,17114,0.691,0.984,4,-4.893,0,0.035,0.000511,0.7190000000000001,0.0886,0.247,124.991,audio_features,216000,4,techhouse,,Beatoirt Best New Tech House,Beatoirt Best New Tech House 
21478,21478,0.537,0.949,0,-6.027,1,0.0651,0.00088,0.906,0.0962,0.201,137.991,audio_features,470000,4,trance,,Uplifting Trance.,Uplifting Trance. 
20422,20422,0.813,0.7340000000000001,6,-11.366,0,0.0616,0.0139,0.83,0.113,0.455,129.011,audio_features,375258,4,techno,,Dark Techno Rave,Dark Techno Rave 
25147,25147,0.713,0.968,5,-4.842,0,0.051,3.59e-05,0.812,0.3,0.527,146.014,audio_features,396164,4,psytrance,,Psytrance 2020,Psytrance 2020 
28641,28641,0.56,0.931,1,-2.884,1,0.0587,0.000668,0.67,0.0911,0.3389999999999999,173.955,audio_features,272343,4,dnb,,Drum and Bass 2020,Drum and Bass 2020 
23265,23265,0.528,0.8690000000000001,2,-5.329,0,0.0621,0.0072299999999999,4.88e-05,0.447,0.133,127.983,audio_features,233189,4,trance,,TRANNCE 2020 Best Trance Music Official,TRANNCE 2020 Best Trance Music Official 
9832,9832,0.179,0.912,4,-3.881,0,0.0791,0.0014,0.000294,0.5820000000000001,0.289,182.99,audio_features,231533,3,Emo,The Kill (Bury Me),, The Kill (Bury Me)
2442,2442,0.621,0.872,9,-4.396,1,0.0305,0.393,0.241,0.141,0.306,129.988,audio_features,192000,4,Dark Trap,Sapphire,, Sapphire
19332,19332,0.655,0.904,1,-9.503,0,0.039,0.00595,0.972,0.114,0.0728,128.006,audio_features,275122,4,techno,,Dark Techno Rave,Dark Techno Rave 
18143,18143,0.664,0.926,1,-5.519,0,0.0456,0.000917,0.244,0.0781,0.711,125.002,audio_features,211200,4,techhouse,,Dirtybird//Techhouse by Mack\,Dirtybird//Techhouse by Mack\ 
5828,5828,0.932,0.705,11,-7.835,0,0.193,0.764,0.024,0.108,0.528,118.996,audio_features,98899,4,Underground Rap,nm jc,, nm jc
28567,28567,0.511,0.897,9,-2.087,0,0.0324,0.218,0.0001419999999999,0.573,0.369,173.988,audio_features,228969,4,dnb,,Drum and Bass 2020,Drum and Bass 2020 
32410,32410,0.585,0.943,1,-4.162,1,0.0509,0.00128,0.0123,0.285,0.226,149.97799999999995,audio_features,292604,4,hardstyle,,Euphoric Hardstyle & Melodic Hardstyle,Euphoric Hardstyle & Melodic Hardstyle 
21763,21763,0.665,0.718,7,-4.896,1,0.065,0.00117,0.726,0.746,0.074,138.02100000000002,audio_features,452571,4,trance,,Uplifting Trance.,Uplifting Trance. 
1797,1797,0.7240000000000001,0.541,8,-12.127,1,0.0579,0.517,0.00236,0.105,0.181,110.6,audio_features,105064,4,Dark Trap,HauntedHouse,, HauntedHouse
11203,11203,0.906,0.382,10,-12.89,0,0.269,0.18,0.0,0.113,0.391,104.025,audio_features,129264,4,Rap,Thotiana,, Thotiana
25488,25488,0.61,0.946,6,-4.205,0,0.0474,0.000337,0.866,0.75,0.0571,145.985,audio_features,480822,4,psytrance,,Psytrance New Releases 2020,Psytrance New Releases 2020 
16193,16193,0.792,0.83,5,-5.346,0,0.118,0.0669,8.39e-06,0.32,0.963,160.032,audio_features,241773,4,Hiphop,Church (feat. Teddy Verseti) - Main Version - Explicit,, Church (feat. Teddy Verseti) - Main Version - Explicit
31031,31031,0.531,0.923,10,-2.6910000000000003,0,0.049,0.0244,0.00547,0.3339999999999999,0.482,149.872,audio_features,304000,4,hardstyle,,Melodic Hardstyle 2020,Melodic Hardstyle 2020 
2899,2899,0.586,0.8640000000000001,8,-13.738,1,0.0577,0.8540000000000001,0.92,0.12,0.11,127.993,audio_features,187500,4,Dark Trap,Dreamcatcher,, Dreamcatcher
7809,7809,0.6990000000000001,0.5579999999999999,11,-7.622000000000001,1,0.0603,0.462,0.0,0.116,0.493,159.984,audio_features,165000,4,Underground Rap,Noticed,, Noticed
29442,29442,0.639,0.928,5,-4.032,0,0.0546,0.00026,0.6890000000000001,0.208,0.0888,173.988,audio_features,251121,4,dnb,,Liqduicity Drum & Bass,Liqduicity Drum & Bass 
26707,26707,0.444,0.809,9,-2.793,0,0.145,0.027,0.00145,0.0996,0.426,145.03799999999995,audio_features,218619,4,trap,,I'm a fucking Headbanger,I'm a fucking Headbanger 
915,915,0.851,0.413,4,-7.395,0,0.476,0.00848,0.00246,0.125,0.0534,147.251,audio_features,130534,4,Dark Trap,Changed,, Changed
23020,23020,0.6609999999999999,0.934,5,-5.5420000000000025,1,0.049,0.026,3.01e-05,0.413,0.436,129.975,audio_features,167344,4,trance,,Top Trance Songs EVER,Top Trance Songs EVER 
32074,32074,0.373,0.94,8,-1.803,0,0.0596,0.1,0.000242,0.0992,0.1159999999999999,153.95,audio_features,225321,4,hardstyle,,Euphoric Hardstyle,Euphoric Hardstyle 
23587,23587,0.504,0.995,1,-5.5760000000000005,1,0.0997,0.0018,0.733,0.241,0.298,137.985,audio_features,488714,4,trance,,UPLIFTING TRANCE 2020,UPLIFTING TRANCE 2020 
8995,8995,0.6,0.655,11,-7.911,1,0.278,0.319,1.33e-06,0.0521,0.388,109.903,audio_features,183438,4,Trap Metal,Lincoln Continental Memorial,, Lincoln Continental Memorial
21634,21634,0.286,0.8320000000000001,10,-6.191,0,0.0412,0.00799,0.908,0.246,0.24,127.58,audio_features,312307,4,trance,,Anjunabeats Volumes 1 - 14,Anjunabeats Volumes 1 - 14 
16634,16634,0.415,0.5479999999999999,7,-8.562999999999999,1,0.285,0.224,0.0,0.122,0.528,154.27200000000005,audio_features,213898,4,Hiphop,'94,, '94
16136,16136,0.856,0.6829999999999999,6,-8.758,0,0.211,0.00531,4.429999999999999e-05,0.175,0.461,185.476,audio_features,247333,4,Hiphop,Death Around The Corner,, Death Around The Corner
26137,26137,0.6779999999999999,0.945,11,-2.154,1,0.13,0.00808,0.000557,0.342,0.28,140.045,audio_features,185143,4,trap,,Heavy Hitters,Heavy Hitters 
24979,24979,0.525,0.938,11,-6.71,0,0.0418,8.070000000000001e-05,0.7559999999999999,0.0987,0.382,146.998,audio_features,500000,4,psytrance,,Psytrance New Releases 2020,Psytrance New Releases 2020 
2971,2971,0.461,0.482,1,-15.95,1,0.0375,0.000479,0.7,0.0788,0.0653,135.414,audio_features,204647,4,Dark Trap,Morning,, Morning
16471,16471,0.833,0.431,2,-8.992,1,0.178,0.00195,0.000278,0.124,0.385,175.94,audio_features,270493,4,Hiphop,Guantanamera (feat. Refugee All Stars),, Guantanamera (feat. Refugee All Stars)
24858,24858,0.625,0.934,7,-6.856,1,0.0695,9.51e-06,0.802,0.565,0.461,148.999,audio_features,517047,4,psytrance,,Psytrance 2020,Psytrance 2020 
12308,12308,0.6829999999999999,0.624,5,-6.24,0,0.0302,0.0917,3.53e-06,0.0668,0.741,130.055,audio_features,164049,4,Rap,Gone Bad,, Gone Bad
18854,18854,0.8959999999999999,0.765,3,-7.335,0,0.0419,0.153,0.635,0.114,0.657,120.003,audio_features,326809,4,techhouse,,Tech house,Tech house 
29125,29125,0.381,0.946,2,-3.95,1,0.0427,0.00555,0.000359,0.123,0.182,172.03799999999995,audio_features,209506,4,dnb,,Liqduicity Drum & Bass,Liqduicity Drum & Bass 
8908,8908,0.7,0.825,1,-5.234,1,0.0848,0.183,0.7979999999999999,0.107,0.115,130.019,audio_features,247731,4,Trap Metal,Beneath,, Beneath
18174,18174,0.797,0.701,10,-8.47,0,0.0477,0.0008759999999999,0.0948,0.0495,0.281,124.0,audio_features,498007,4,techhouse,,Dirtybird//Techhouse by Mack\,Dirtybird//Techhouse by Mack\ 
6518,6518,0.769,0.506,0,-11.658,1,0.0452,0.00273,0.0,0.0832,0.102,120.004,audio_features,232046,4,Underground Rap,$UICIDEWAVE//,, $UICIDEWAVE//
31679,31679,0.426,0.962,4,-3.799,0,0.0531,0.00377,0.1169999999999999,0.0801,0.158,149.982,audio_features,285204,4,hardstyle,,Euphoric Hardstyle,Euphoric Hardstyle 
25505,25505,0.444,0.802,7,-9.4,1,0.0533,0.00953,0.777,0.34,0.0597,138.0,audio_features,445216,4,psytrance,,Best Psytrance 2020,Best Psytrance 2020 
10841,10841,0.601,0.555,0,-5.478,1,0.0534,0.044,0.0,0.121,0.482,110.478,audio_features,179459,4,Emo,Gelukkig Zonder Mij,, Gelukkig Zonder Mij
4782,4782,0.6970000000000001,0.7909999999999999,8,-4.852,1,0.0534,0.0219,0.00219,0.597,0.563,119.931,audio_features,137772,4,Underground Rap,Coma,, Coma
20142,20142,0.909,0.517,10,-10.558,0,0.0592,0.000336,0.8540000000000001,0.129,0.0325,122.987,audio_features,394330,4,techno,,Dark Techno Rave,Dark Techno Rave 
28220,28220,0.594,0.967,1,-2.681,1,0.0381,0.000413,0.765,0.288,0.487,149.97799999999995,audio_features,257842,4,trap,,HEADBANGERS:Dubstep/Riddim,HEADBANGERS:Dubstep/Riddim 
18285,18285,0.72,0.821,7,-5.12,0,0.0879,0.0241,1.86e-06,0.163,0.8079999999999999,127.909,audio_features,228361,4,techhouse,,Tech house,Tech house 
23516,23516,0.602,0.99,5,-4.993,0,0.0574,0.000417,0.3720000000000001,0.0593,0.327,140.004,audio_features,440580,4,trance,,"Uplifting Trance, Euphoric Trance","Uplifting Trance, Euphoric Trance "
7202,7202,0.769,0.787,11,-3.909,1,0.3670000000000001,0.189,0.0,0.129,0.836,126.77,audio_features,159715,4,Underground Rap,BOP,, BOP
25721,25721,0.59,0.8690000000000001,8,-8.2,0,0.0568,0.0027,0.86,0.163,0.158,136.02700000000002,audio_features,453560,4,psytrance,,PSYTRANCE BANGERS best new 2020,PSYTRANCE BANGERS best new 2020 
5284,5284,0.86,0.78,6,-2.623,0,0.144,0.13,0.0,0.0917,0.263,119.966,audio_features,129384,4,Underground Rap,Beam,, Beam
3469,3469,0.264,0.364,0,-11.742,1,0.0386,0.099,0.00148,0.0904,0.0495,210.088,audio_features,274286,3,Dark Trap,Blame,, Blame
6724,6724,0.927,0.636,8,-6.191,1,0.161,0.0524,3.02e-05,0.139,0.539,194.472,audio_features,138789,4,Underground Rap,Real Nigga,, Real Nigga
10292,10292,0.421,0.7609999999999999,4,-4.189,1,0.0459,0.203,1.13e-05,0.273,0.206,155.964,audio_features,206379,4,Emo,Space Between,, Space Between
16003,16003,0.621,0.753,0,-4.375,0,0.0473,0.0036,0.0,0.0895,0.4270000000000001,182.062,audio_features,217867,4,Hiphop,Let's Ride,, Let's Ride
11154,11154,0.884,0.505,1,-8.322000000000001,1,0.265,0.0257,0.0,0.307,0.5820000000000001,148.042,audio_features,168627,4,Rap,BabyWipe,, BabyWipe
3634,3634,0.809,0.8109999999999999,5,-6.412000000000001,1,0.269,0.00469,1.93e-05,0.0946,0.7659999999999999,104.035,audio_features,161538,4,Underground Rap,When It's All Gone,, When It's All Gone
14189,14189,0.524,0.904,8,-2.071,1,0.398,0.0533,0.0,0.7759999999999999,0.655,161.188,audio_features,254040,4,Pop,Survivor,, Survivor
7896,7896,0.6920000000000001,0.537,8,-11.059,1,0.0435,0.0507,1.05e-05,0.117,0.423,163.033,audio_features,212297,4,Underground Rap,Hot Inside,, Hot Inside
